model,input,normalization,version,balanced_accuracy,precision,recall,f1,mcc,auroc,auprc,brier,seed
pytorch_mlp,Complex_protein_embeddings,robust,v2.10,0.5,0.7755102040816326,1.0,0.8735632183908046,0.0,0.7057416267942584,0.8547879808818424,0.1690597120235144,4
pytorch_mlp,concatenated_protein_embeddings,robust,v2.10,0.4641148325358851,0.75,0.4736842105263157,0.5806451612903226,-0.0599042297873153,0.4641148325358851,0.7634264232008594,0.5306122448979592,4
pytorch_mlp,RGCN_protein_embeddings,robust,v2.10,0.5394736842105263,1.0,0.0789473684210526,0.1463414634146341,0.1373998491100667,0.5394736842105263,0.7932330827067668,0.7142857142857143,4
random_forest,Complex_protein_embeddings,robust,v2.10,0.5909090909090909,0.8085106382978723,1.0,0.8941176470588236,0.3834083126850235,0.8229665071770335,0.9322079203772,0.1454245156605241,4
random_forest,concatenated_protein_embeddings,robust,v2.10,0.5454545454545454,0.7916666666666666,1.0,0.8837209302325582,0.2682716849943299,0.8277511961722488,0.9414460458255588,0.1357926899639477,4
random_forest,RGCN_protein_embeddings,robust,v2.10,0.5322966507177034,0.7872340425531915,0.9736842105263158,0.8705882352941177,0.1362108479275741,0.631578947368421,0.8561492973844114,0.1713051148493413,4
sklearn_mlp,Complex_protein_embeddings,robust,v2.10,0.7978468899521531,0.9166666666666666,0.868421052631579,0.8918918918918919,0.5629739241812718,0.8516746411483254,0.9174753745239512,0.1521394853803812,4
sklearn_mlp,concatenated_protein_embeddings,robust,v2.10,0.5,0.7755102040816326,1.0,0.8735632183908046,0.0,0.4677033492822967,0.7682599355531686,0.2485087915940407,4
sklearn_mlp,RGCN_protein_embeddings,robust,v2.10,0.5,0.7755102040816326,1.0,0.8735632183908046,0.0,0.4677033492822967,0.7682599355531686,0.220675245020757,4
svm,Complex_protein_embeddings,robust,v2.10,0.687799043062201,0.8536585365853658,0.9210526315789472,0.8860759493670886,0.4240085261507962,0.8779904306220095,0.961213752703448,0.1245230975830307,4
svm,concatenated_protein_embeddings,robust,v2.10,0.5,0.7755102040816326,1.0,0.8735632183908046,0.0,0.4449760765550239,0.7885981221395656,0.1729487693966004,4
svm,RGCN_protein_embeddings,robust,v2.10,0.5,0.7755102040816326,1.0,0.8735632183908046,0.0,0.4449760765550239,0.7885981221395656,0.1729625792543107,4
xgboost,Complex_protein_embeddings,robust,v2.10,0.5,0.7755102040816326,1.0,0.8735632183908046,0.0,0.715311004784689,0.88419151601967,0.1890823058267658,4
xgboost,concatenated_protein_embeddings,robust,v2.10,0.6028708133971292,0.8205128205128205,0.8421052631578947,0.8311688311688312,0.2129992169499644,0.7296650717703349,0.9079481665080898,0.1703899833033312,4
xgboost,RGCN_protein_embeddings,robust,v2.10,0.5,0.7755102040816326,1.0,0.8735632183908046,0.0,0.7177033492822966,0.9150144819525952,0.1910112483287497,4
pytorch_mlp,Complex_protein_embeddings,standard,v2.10,0.5191387559808612,0.782608695652174,0.9473684210526316,0.8571428571428571,0.0666181086594263,0.5382775119617225,0.8240432694017662,0.1934382935685956,4
pytorch_mlp,concatenated_protein_embeddings,standard,v2.10,0.5944976076555024,0.84,0.5526315789473685,0.6666666666666666,0.1577478051065971,0.5944976076555024,0.8111493018259935,0.4285714285714285,4
pytorch_mlp,RGCN_protein_embeddings,standard,v2.10,0.5813397129186603,0.8333333333333334,0.5263157894736842,0.6451612903225806,0.1357829208512481,0.5813397129186602,0.8059434300035804,0.4489795918367347,4
random_forest,Complex_protein_embeddings,standard,v2.10,0.5645933014354066,0.8,0.9473684210526316,0.8674698795180723,0.1968653876669132,0.6698564593301435,0.8212893073720183,0.1724137644872305,4
random_forest,concatenated_protein_embeddings,standard,v2.10,0.5454545454545454,0.7916666666666666,1.0,0.8837209302325582,0.2682716849943299,0.7655502392344498,0.8889563142982396,0.1420767548900733,4
random_forest,RGCN_protein_embeddings,standard,v2.10,0.5777511961722488,0.8043478260869565,0.9736842105263158,0.8809523809523809,0.2706360664289193,0.7177033492822967,0.8950531895131119,0.1572243568865965,4
sklearn_mlp,Complex_protein_embeddings,standard,v2.10,0.6483253588516746,0.8421052631578947,0.8421052631578947,0.8421052631578947,0.2966507177033493,0.5933014354066986,0.8040031904468795,0.238288332158935,4
sklearn_mlp,concatenated_protein_embeddings,standard,v2.10,0.5,0.7755102040816326,1.0,0.8735632183908046,0.0,0.5263157894736842,0.7873254564983889,0.172192795178252,4
sklearn_mlp,RGCN_protein_embeddings,standard,v2.10,0.5,0.7755102040816326,1.0,0.8735632183908046,0.0,0.5,0.7755102040816326,0.2110448936741721,4
svm,Complex_protein_embeddings,standard,v2.10,0.6100478468899522,0.8181818181818182,0.9473684210526316,0.8780487804878049,0.3033809773187321,0.7870813397129186,0.9342233788421316,0.1443461108974437,4
svm,concatenated_protein_embeddings,standard,v2.10,0.5,0.7755102040816326,1.0,0.8735632183908046,0.0,0.5167464114832536,0.817577832281951,0.1728364838199377,4
svm,RGCN_protein_embeddings,standard,v2.10,0.5,0.7755102040816326,1.0,0.8735632183908046,0.0,0.5167464114832536,0.817577832281951,0.1728501896586557,4
xgboost,Complex_protein_embeddings,standard,v2.10,0.5191387559808612,0.782608695652174,0.9473684210526316,0.8571428571428571,0.0666181086594263,0.5239234449760766,0.8191713531293405,0.1974222412674279,4
xgboost,concatenated_protein_embeddings,standard,v2.10,0.5191387559808612,0.782608695652174,0.9473684210526316,0.8571428571428571,0.0666181086594263,0.5334928229665072,0.825374686410177,0.178780397487235,4
xgboost,RGCN_protein_embeddings,standard,v2.10,0.5,0.7755102040816326,1.0,0.8735632183908046,0.0,0.6363636363636364,0.8746404392563455,0.1925462570852546,4
pytorch_mlp,Complex_protein_embeddings,log1p,v2.10,0.5,0.7755102040816326,1.0,0.8735632183908046,0.0,0.9114832535885168,0.974428657874874,0.1741343564383404,4
pytorch_mlp,concatenated_protein_embeddings,log1p,v2.10,0.5,0.0,0.0,0.0,0.0,0.5,0.7755102040816326,0.7755102040816326,4
pytorch_mlp,RGCN_protein_embeddings,log1p,v2.10,0.5,0.7755102040816326,1.0,0.8735632183908046,0.0,0.5,0.7755102040816326,0.2244897959183673,4
random_forest,Complex_protein_embeddings,log1p,v2.10,0.8636363636363636,0.926829268292683,1.0,0.9620253164556962,0.8210101398079112,0.9760765550239234,0.9925548715164484,0.061513856627556,4
random_forest,concatenated_protein_embeddings,log1p,v2.10,0.8636363636363636,0.926829268292683,1.0,0.9620253164556962,0.8210101398079112,0.971291866028708,0.9910206716442984,0.0631200539542641,4
random_forest,RGCN_protein_embeddings,log1p,v2.10,0.5191387559808612,0.782608695652174,0.9473684210526316,0.8571428571428571,0.0666181086594263,0.7464114832535885,0.9189678790921166,0.1583486777289985,4
sklearn_mlp,Complex_protein_embeddings,log1p,v2.10,0.7727272727272727,0.8837209302325582,1.0,0.9382716049382716,0.6942835143575484,0.9497607655502392,0.9830624125283997,0.083620393267856,4
sklearn_mlp,concatenated_protein_embeddings,log1p,v2.10,0.5,0.7755102040816326,1.0,0.8735632183908046,0.0,0.5,0.7755102040816326,0.2244897959183673,4
sklearn_mlp,RGCN_protein_embeddings,log1p,v2.10,0.5,0.7755102040816326,1.0,0.8735632183908046,0.0,0.5,0.7755102040816326,0.2244897959183673,4
svm,Complex_protein_embeddings,log1p,v2.10,0.5,0.7755102040816326,1.0,0.8735632183908046,0.0,0.956937799043062,0.9845502957084716,0.0549425288622167,4
svm,concatenated_protein_embeddings,log1p,v2.10,0.7057416267942584,0.896551724137931,0.6842105263157895,0.7761194029850746,0.3493222986091213,0.7918660287081339,0.9017859121098656,0.1227444393472872,4
svm,RGCN_protein_embeddings,log1p,v2.10,0.7320574162679425,0.9032258064516128,0.7368421052631579,0.8115942028985508,0.4016950588099545,0.7870813397129186,0.9026036398153302,0.1255803383851779,4
xgboost,Complex_protein_embeddings,log1p,v2.10,0.9090909090909092,0.95,1.0,0.9743589743589745,0.881630720467888,0.9617224880382776,0.9875249181366048,0.0487316266536441,4
xgboost,concatenated_protein_embeddings,log1p,v2.10,0.8636363636363636,0.926829268292683,1.0,0.9620253164556962,0.8210101398079112,0.9617224880382776,0.9881381895778608,0.057028285541776,4
xgboost,RGCN_protein_embeddings,log1p,v2.10,0.5119617224880383,0.7804878048780488,0.8421052631578947,0.810126582278481,0.0270069124936812,0.6339712918660287,0.8324146424607225,0.2009127848931175,4
pytorch_mlp,Complex_protein_embeddings,minmax,v2.10,0.5,0.0,0.0,0.0,0.0,0.4354066985645933,0.7728649305142162,0.2612577157013821,4
pytorch_mlp,concatenated_protein_embeddings,minmax,v2.10,0.5,0.0,0.0,0.0,0.0,0.5,0.7755102040816326,0.7755102040816326,4
pytorch_mlp,RGCN_protein_embeddings,minmax,v2.10,0.5,0.0,0.0,0.0,0.0,0.5,0.7755102040816326,0.7755102040816326,4
random_forest,Complex_protein_embeddings,minmax,v2.10,0.8636363636363636,0.926829268292683,1.0,0.9620253164556962,0.8210101398079112,0.9832535885167464,0.9951878222484938,0.0624230603702745,4
random_forest,concatenated_protein_embeddings,minmax,v2.10,0.9090909090909092,0.95,1.0,0.9743589743589745,0.881630720467888,0.9665071770334928,0.9884846089162402,0.0555959341944866,4
random_forest,RGCN_protein_embeddings,minmax,v2.10,0.6232057416267942,0.8222222222222222,0.9736842105263158,0.891566265060241,0.3755024986980011,0.7655502392344498,0.917054513643761,0.1487437437359656,4
sklearn_mlp,Complex_protein_embeddings,minmax,v2.10,0.8636363636363636,0.926829268292683,1.0,0.9620253164556962,0.8210101398079112,0.944976076555024,0.97703120932349,0.040602997498081,4
sklearn_mlp,concatenated_protein_embeddings,minmax,v2.10,0.5,0.7755102040816326,1.0,0.8735632183908046,0.0,0.5,0.7755102040816326,0.2244897959183673,4
sklearn_mlp,RGCN_protein_embeddings,minmax,v2.10,0.5,0.7755102040816326,1.0,0.8735632183908046,0.0,0.5,0.7755102040816326,0.2244897959183673,4
svm,Complex_protein_embeddings,minmax,v2.10,0.9545454545454546,0.9743589743589745,1.0,0.987012987012987,0.941159330709145,0.9832535885167464,0.9948671620131616,0.0324524278756491,4
svm,concatenated_protein_embeddings,minmax,v2.10,0.7069377990430622,0.868421052631579,0.868421052631579,0.868421052631579,0.4138755980861244,0.8827751196172249,0.9645586624944203,0.1187268515361972,4
svm,RGCN_protein_embeddings,minmax,v2.10,0.7069377990430622,0.868421052631579,0.868421052631579,0.868421052631579,0.4138755980861244,0.8827751196172249,0.9645586624944203,0.118726851523908,4
xgboost,Complex_protein_embeddings,minmax,v2.10,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0726828829914795,4
xgboost,concatenated_protein_embeddings,minmax,v2.10,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0728478521960854,4
xgboost,RGCN_protein_embeddings,minmax,v2.10,0.6100478468899522,0.8181818181818182,0.9473684210526316,0.8780487804878049,0.3033809773187321,0.7344497607655502,0.8961472012857439,0.1586382407898326,4
pytorch_mlp,Complex_protein_embeddings,none,v2.11,0.5,0.7755102040816326,1.0,0.8735632183908046,0.0,0.7081339712918661,0.8471130205043141,0.1857791331089575,4
pytorch_mlp,Complex_sample_embeddings,none,v2.11,0.5,0.7755102040816326,1.0,0.8735632183908046,0.0,0.5406698564593302,0.8368812946060896,0.1799815130651124,4
pytorch_mlp,concatenated_protein_embeddings,none,v2.11,0.5,0.7755102040816326,1.0,0.8735632183908046,0.0,0.5,0.7755102040816326,0.2244897959183673,4
pytorch_mlp,concatenated_sample_embeddings,none,v2.11,0.5454545454545454,0.7916666666666666,1.0,0.8837209302325582,0.2682716849943299,0.5454545454545454,0.7916666666666666,0.2040816326530612,4
pytorch_mlp,RGCN_protein_embeddings,none,v2.11,0.5,0.7755102040816326,1.0,0.8735632183908046,0.0,0.5,0.7755102040816326,0.2244897959183673,4
pytorch_mlp,RGCN_sample_embeddings,none,v2.11,0.5,0.0,0.0,0.0,0.0,0.5,0.7755102040816326,0.7755102040816326,4
random_forest,Complex_protein_embeddings,none,v2.11,0.9545454545454546,0.9743589743589745,1.0,0.987012987012987,0.941159330709145,0.9880382775119616,0.9964386039870804,0.0531045888764364,4
random_forest,Complex_sample_embeddings,none,v2.11,0.5,0.7755102040816326,1.0,0.8735632183908046,0.0,0.4066985645933014,0.7031999268632556,0.1928914174104003,4
random_forest,concatenated_protein_embeddings,none,v2.11,0.7727272727272727,0.8837209302325582,1.0,0.9382716049382716,0.6942835143575484,0.956937799043062,0.9850374535785033,0.0757590395794725,4
random_forest,concatenated_sample_embeddings,none,v2.11,0.59688995215311,0.813953488372093,0.9210526315789472,0.8641975308641975,0.2466533537849185,0.839712918660287,0.953882937950722,0.1326035590805368,4
random_forest,RGCN_protein_embeddings,none,v2.11,0.7595693779904307,0.8809523809523809,0.9736842105263158,0.925,0.6190103744689256,0.8779904306220097,0.956144846494466,0.1046336241511082,4
random_forest,RGCN_sample_embeddings,none,v2.11,0.700956937799043,0.8571428571428571,0.9473684210526316,0.9,0.479233838298523,0.8014354066985646,0.931554324917158,0.1287227529148989,4
sklearn_mlp,Complex_protein_embeddings,none,v2.11,0.8636363636363636,0.926829268292683,1.0,0.9620253164556962,0.8210101398079112,0.9521531100478468,0.9827443673621068,0.059519858043665,4
sklearn_mlp,Complex_sample_embeddings,none,v2.11,0.5454545454545454,0.7916666666666666,1.0,0.8837209302325582,0.2682716849943299,0.4880382775119617,0.812175468859828,0.1939241872024299,4
sklearn_mlp,concatenated_protein_embeddings,none,v2.11,0.5,0.7755102040816326,1.0,0.8735632183908046,0.0,0.5,0.7755102040816326,0.2244897959183673,4
sklearn_mlp,concatenated_sample_embeddings,none,v2.11,0.5,0.7755102040816326,1.0,0.8735632183908046,0.0,0.5777511961722488,0.8035889412973428,0.2012495861710332,4
sklearn_mlp,RGCN_protein_embeddings,none,v2.11,0.5,0.0,0.0,0.0,0.0,0.5,0.7755102040816326,0.7755102040816326,4
sklearn_mlp,RGCN_sample_embeddings,none,v2.11,0.4856459330143541,0.7692307692307693,0.7894736842105263,0.7792207792207793,-0.0297208209697624,0.485645933014354,0.7705527555151616,0.3469387755102041,4
svm,Complex_protein_embeddings,none,v2.11,0.5,0.7755102040816326,1.0,0.8735632183908046,0.0,0.9641148325358851,0.9878435832752146,0.0550019605216312,4
svm,Complex_sample_embeddings,none,v2.11,0.5,0.7755102040816326,1.0,0.8735632183908046,0.0,0.5669856459330144,0.8635927714440661,0.1732520496941816,4
svm,concatenated_protein_embeddings,none,v2.11,0.8110047846889952,0.918918918918919,0.8947368421052632,0.9066666666666666,0.60352285617369,0.9665071770334928,0.9908644864444324,0.0807550069728463,4
svm,concatenated_sample_embeddings,none,v2.11,0.6232057416267942,0.8222222222222222,0.9736842105263158,0.891566265060241,0.3755024986980011,0.84688995215311,0.9411207794629248,0.1312601698739934,4
svm,RGCN_protein_embeddings,none,v2.11,0.8110047846889952,0.918918918918919,0.8947368421052632,0.9066666666666666,0.60352285617369,0.9665071770334928,0.9908644864444324,0.080755007183763,4
svm,RGCN_sample_embeddings,none,v2.11,0.6232057416267942,0.8222222222222222,0.9736842105263158,0.891566265060241,0.3755024986980011,0.84688995215311,0.9411207794629248,0.1312991064425706,4
xgboost,Complex_protein_embeddings,none,v2.11,0.9090909090909092,0.95,1.0,0.9743589743589745,0.881630720467888,0.985645933014354,0.995664610179031,0.0425859344975657,4
xgboost,Complex_sample_embeddings,none,v2.11,0.5,0.7755102040816326,1.0,0.8735632183908046,0.0,0.277511961722488,0.7051978982698223,0.2076480391748923,4
xgboost,concatenated_protein_embeddings,none,v2.11,0.895933014354067,0.9487179487179488,0.9736842105263158,0.961038961038961,0.8197993117492816,0.9928229665071768,0.9979916897506924,0.0425724413628393,4
xgboost,concatenated_sample_embeddings,none,v2.11,0.6746411483253588,0.85,0.8947368421052632,0.8717948717948718,0.3763686701412621,0.8277511961722489,0.9455037183199388,0.1357844786728519,4
xgboost,RGCN_protein_embeddings,none,v2.11,0.8241626794258373,0.9210526315789472,0.9210526315789472,0.9210526315789472,0.6483253588516746,0.8684210526315789,0.9400202662844171,0.1039388864600609,4
xgboost,RGCN_sample_embeddings,none,v2.11,0.7332535885167464,0.875,0.9210526315789472,0.8974358974358975,0.5026841827229186,0.8779904306220095,0.9641475647716268,0.1422776136122405,4
pytorch_mlp,Complex_protein_embeddings,robust,v2.11,0.5322966507177034,0.7872340425531915,0.9736842105263158,0.8705882352941177,0.1362108479275741,0.7248803827751197,0.8633520404123057,0.1593089070859368,4
pytorch_mlp,concatenated_protein_embeddings,robust,v2.11,0.4796650717703349,0.7674418604651163,0.868421052631579,0.8148148148148148,-0.0517667532635014,0.4796650717703349,0.7685034846251843,0.3061224489795918,4
pytorch_mlp,RGCN_protein_embeddings,robust,v2.11,0.5,0.7755102040816326,1.0,0.8735632183908046,0.0,0.5,0.7755102040816326,0.2244897959183673,4
random_forest,Complex_protein_embeddings,robust,v2.11,0.5322966507177034,0.7872340425531915,0.9736842105263158,0.8705882352941177,0.1362108479275741,0.8169856459330144,0.9194460474759768,0.1449871740047462,4
random_forest,concatenated_protein_embeddings,robust,v2.11,0.5909090909090909,0.8085106382978723,1.0,0.8941176470588236,0.3834083126850235,0.7966507177033493,0.9018216821091768,0.1360420014022625,4
random_forest,RGCN_protein_embeddings,robust,v2.11,0.5777511961722488,0.8043478260869565,0.9736842105263158,0.8809523809523809,0.2706360664289193,0.8157894736842105,0.9345873267616218,0.138898180290723,4
sklearn_mlp,Complex_protein_embeddings,robust,v2.11,0.6220095693779905,0.8333333333333334,0.7894736842105263,0.8108108108108109,0.2306158243634125,0.715311004784689,0.8576095138674354,0.2417892268603745,4
sklearn_mlp,concatenated_protein_embeddings,robust,v2.11,0.5251196172248804,0.7857142857142857,0.868421052631579,0.825,0.0599042297873153,0.604066985645933,0.8222789115646258,0.2507853934437244,4
sklearn_mlp,RGCN_protein_embeddings,robust,v2.11,0.69377990430622,0.8648648648648649,0.8421052631578947,0.8533333333333334,0.3760411642312991,0.69377990430622,0.8507562342148809,0.2244897959183673,4
svm,Complex_protein_embeddings,robust,v2.11,0.6100478468899522,0.8181818181818182,0.9473684210526316,0.8780487804878049,0.3033809773187321,0.861244019138756,0.9567541920242428,0.1303263237071996,4
svm,concatenated_protein_embeddings,robust,v2.11,0.5,0.7755102040816326,1.0,0.8735632183908046,0.0,0.5598086124401914,0.831562773402251,0.1836404197537871,4
svm,RGCN_protein_embeddings,robust,v2.11,0.5,0.7755102040816326,1.0,0.8735632183908046,0.0,0.5598086124401914,0.831562773402251,0.1836400256259509,4
xgboost,Complex_protein_embeddings,robust,v2.11,0.5,0.7755102040816326,1.0,0.8735632183908046,0.0,0.7607655502392344,0.9144991199653472,0.1841002912001101,4
xgboost,concatenated_protein_embeddings,robust,v2.11,0.5,0.7755102040816326,1.0,0.8735632183908046,0.0,0.7272727272727273,0.9072278808754294,0.1856163450382324,4
xgboost,RGCN_protein_embeddings,robust,v2.11,0.6100478468899522,0.8181818181818182,0.9473684210526316,0.8780487804878049,0.3033809773187321,0.7248803827751196,0.9003324407128029,0.1533542903276139,4
pytorch_mlp,Complex_protein_embeddings,standard,v2.11,0.5322966507177034,0.7872340425531915,0.9736842105263158,0.8705882352941177,0.1362108479275741,0.583732057416268,0.8417544228337518,0.1846471402270242,4
pytorch_mlp,concatenated_protein_embeddings,standard,v2.11,0.4270334928229665,0.7435897435897436,0.7631578947368421,0.7532467532467533,-0.1510808399296259,0.4270334928229665,0.7511498526536121,0.3877551020408163,4
pytorch_mlp,RGCN_protein_embeddings,standard,v2.11,0.5,0.7755102040816326,1.0,0.8735632183908046,0.0,0.5,0.7755102040816326,0.2244897959183673,4
random_forest,Complex_protein_embeddings,standard,v2.11,0.5454545454545454,0.7916666666666666,1.0,0.8837209302325582,0.2682716849943299,0.7081339712918661,0.8688972381401878,0.1559284859470969,4
random_forest,concatenated_protein_embeddings,standard,v2.11,0.5322966507177034,0.7872340425531915,0.9736842105263158,0.8705882352941177,0.1362108479275741,0.6650717703349281,0.8343574361822156,0.1735447593390401,4
random_forest,RGCN_protein_embeddings,standard,v2.11,0.5191387559808612,0.782608695652174,0.9473684210526316,0.8571428571428571,0.0666181086594263,0.6351674641148326,0.8612983806869396,0.1765368071088131,4
sklearn_mlp,Complex_protein_embeddings,standard,v2.11,0.7069377990430622,0.868421052631579,0.868421052631579,0.868421052631579,0.4138755980861244,0.6602870813397128,0.8329270444882997,0.1989491461513201,4
sklearn_mlp,concatenated_protein_embeddings,standard,v2.11,0.4401913875598086,0.75,0.7894736842105263,0.7692307692307693,-0.1288933801853637,0.4401913875598086,0.7553705692803436,0.3673469387755102,4
sklearn_mlp,RGCN_protein_embeddings,standard,v2.11,0.6220095693779905,0.8333333333333334,0.7894736842105263,0.8108108108108109,0.2306158243634125,0.6220095693779905,0.8211600429645542,0.2857142857142857,4
svm,Complex_protein_embeddings,standard,v2.11,0.5,0.7755102040816326,1.0,0.8735632183908046,0.0,0.4641148325358852,0.8008132376206286,0.1742077009931976,4
svm,concatenated_protein_embeddings,standard,v2.11,0.5,0.7755102040816326,1.0,0.8735632183908046,0.0,0.5550239234449761,0.8396421489490099,0.1749200114492665,4
svm,RGCN_protein_embeddings,standard,v2.11,0.5,0.7755102040816326,1.0,0.8735632183908046,0.0,0.5550239234449761,0.8396421489490099,0.1748744899960012,4
xgboost,Complex_protein_embeddings,standard,v2.11,0.5,0.7755102040816326,1.0,0.8735632183908046,0.0,0.5956937799043063,0.8600108599846301,0.1941277155011443,4
xgboost,concatenated_protein_embeddings,standard,v2.11,0.5,0.7755102040816326,1.0,0.8735632183908046,0.0,0.631578947368421,0.8613412798039234,0.1910940760780917,4
xgboost,RGCN_protein_embeddings,standard,v2.11,0.5,0.7755102040816326,1.0,0.8735632183908046,0.0,0.5909090909090909,0.8429493315084583,0.1963611059167785,4
pytorch_mlp,Complex_protein_embeddings,log1p,v2.11,0.5,0.7755102040816326,1.0,0.8735632183908046,0.0,0.7344497607655502,0.869780203379727,0.1856786081902135,4
pytorch_mlp,concatenated_protein_embeddings,log1p,v2.11,0.5,0.7755102040816326,1.0,0.8735632183908046,0.0,0.5,0.7755102040816326,0.2244897959183673,4
pytorch_mlp,RGCN_protein_embeddings,log1p,v2.11,0.5,0.7755102040816326,1.0,0.8735632183908046,0.0,0.5,0.7755102040816326,0.2244897959183673,4
random_forest,Complex_protein_embeddings,log1p,v2.11,0.8181818181818181,0.9047619047619048,1.0,0.95,0.7587869106393281,0.9736842105263158,0.9919451154188874,0.0679085218488783,4
random_forest,concatenated_protein_embeddings,log1p,v2.11,0.7727272727272727,0.8837209302325582,1.0,0.9382716049382716,0.6942835143575484,0.9665071770334928,0.9896553866917556,0.0756078918666281,4
random_forest,RGCN_protein_embeddings,log1p,v2.11,0.7595693779904307,0.8809523809523809,0.9736842105263158,0.925,0.6190103744689256,0.8947368421052632,0.9637759605458234,0.0993967669556143,4
sklearn_mlp,Complex_protein_embeddings,log1p,v2.11,0.5,0.7755102040816326,1.0,0.8735632183908046,0.0,0.9665071770334928,0.9904869828643856,0.173788010617508,4
sklearn_mlp,concatenated_protein_embeddings,log1p,v2.11,0.5,0.7755102040816326,1.0,0.8735632183908046,0.0,0.5,0.7755102040816326,0.2244897959183673,4
sklearn_mlp,RGCN_protein_embeddings,log1p,v2.11,0.5,0.7755102040816326,1.0,0.8735632183908046,0.0,0.5,0.7755102040816326,0.2244897959183673,4
svm,Complex_protein_embeddings,log1p,v2.11,0.5,0.7755102040816326,1.0,0.8735632183908046,0.0,0.9641148325358851,0.9878435832752146,0.0656072743820986,4
svm,concatenated_protein_embeddings,log1p,v2.11,0.8050239234449761,0.902439024390244,0.9736842105263158,0.9367088607594936,0.6886762685888729,0.9473684210526316,0.9837846420625338,0.0845544488326443,4
svm,RGCN_protein_embeddings,log1p,v2.11,0.8050239234449761,0.902439024390244,0.9736842105263158,0.9367088607594936,0.6886762685888729,0.9473684210526316,0.9837846420625338,0.0845544491664259,4
xgboost,Complex_protein_embeddings,log1p,v2.11,0.8504784688995215,0.925,0.9736842105263158,0.9487179487179488,0.7553152078862315,0.9569377990430622,0.9881879309530592,0.0719206171480441,4
xgboost,concatenated_protein_embeddings,log1p,v2.11,0.8181818181818181,0.9047619047619048,1.0,0.95,0.7587869106393281,0.9736842105263158,0.9925022974599312,0.0635988904430029,4
xgboost,RGCN_protein_embeddings,log1p,v2.11,0.8373205741626795,0.9230769230769232,0.9473684210526316,0.935064935064935,0.6984392927894181,0.9354066985645932,0.980248305790246,0.0795445761001575,4
pytorch_mlp,Complex_protein_embeddings,minmax,v2.11,0.5,0.7755102040816326,1.0,0.8735632183908046,0.0,0.7583732057416267,0.915451131114177,0.1843300308578616,4
pytorch_mlp,concatenated_protein_embeddings,minmax,v2.11,0.5,0.7755102040816326,1.0,0.8735632183908046,0.0,0.5,0.7755102040816326,0.2244897959183673,4
pytorch_mlp,RGCN_protein_embeddings,minmax,v2.11,0.5,0.7755102040816326,1.0,0.8735632183908046,0.0,0.5,0.7755102040816326,0.2244897959183673,4
random_forest,Complex_protein_embeddings,minmax,v2.11,0.7727272727272727,0.8837209302325582,1.0,0.9382716049382716,0.6942835143575484,0.9832535885167464,0.9951878222484936,0.0750597882581856,4
random_forest,concatenated_protein_embeddings,minmax,v2.11,0.7727272727272727,0.8837209302325582,1.0,0.9382716049382716,0.6942835143575484,0.9688995215311004,0.989496754665228,0.0766031779761067,4
random_forest,RGCN_protein_embeddings,minmax,v2.11,0.6818181818181819,0.8444444444444444,1.0,0.9156626506024096,0.554139609729089,0.9019138755980862,0.9723701515445852,0.1100315694236913,4
sklearn_mlp,Complex_protein_embeddings,minmax,v2.11,0.9090909090909092,0.95,1.0,0.9743589743589745,0.881630720467888,0.978468899521531,0.9934037679510832,0.0382687879621097,4
sklearn_mlp,concatenated_protein_embeddings,minmax,v2.11,0.5,0.7755102040816326,1.0,0.8735632183908046,0.0,0.5,0.7755102040816326,0.2244897959183673,4
sklearn_mlp,RGCN_protein_embeddings,minmax,v2.11,0.5,0.7755102040816326,1.0,0.8735632183908046,0.0,0.5,0.7755102040816326,0.2244897959183673,4
svm,Complex_protein_embeddings,minmax,v2.11,0.9545454545454546,0.9743589743589745,1.0,0.987012987012987,0.941159330709145,0.9952153110047848,0.9986327153917182,0.0345268446760661,4
svm,concatenated_protein_embeddings,minmax,v2.11,0.8827751196172249,0.9473684210526316,0.9473684210526316,0.9473684210526316,0.7655502392344498,0.9377990430622009,0.9813431215946976,0.0814720953431048,4
svm,RGCN_protein_embeddings,minmax,v2.11,0.8827751196172249,0.9473684210526316,0.9473684210526316,0.9473684210526316,0.7655502392344498,0.9377990430622009,0.9813431215946976,0.0814720953404488,4
xgboost,Complex_protein_embeddings,minmax,v2.11,0.8373205741626795,0.9230769230769232,0.9473684210526316,0.935064935064935,0.6984392927894181,0.9569377990430622,0.9859526637427506,0.0616285088940352,4
xgboost,concatenated_protein_embeddings,minmax,v2.11,0.8373205741626795,0.9230769230769232,0.9473684210526316,0.935064935064935,0.6984392927894181,0.9425837320574164,0.9820582064856826,0.0732633788970586,4
xgboost,RGCN_protein_embeddings,minmax,v2.11,0.7464114832535884,0.8780487804878049,0.9473684210526316,0.9113924050632912,0.5563423973698345,0.8923444976076554,0.9668350626763768,0.1095741108438059,4
pytorch_mlp,Complex_protein_embeddings,none,v2.10,0.5,0.7755102040816326,1.0,0.8735632183908046,0.0,0.8732057416267942,0.961683763066893,0.1737005831699911,5
pytorch_mlp,Complex_sample_embeddings,none,v2.10,0.5,0.7755102040816326,1.0,0.8735632183908046,0.0,0.5358851674641147,0.778557174340146,0.1782514127819229,5
pytorch_mlp,concatenated_protein_embeddings,none,v2.10,0.5,0.0,0.0,0.0,0.0,0.5,0.7755102040816326,0.7755102040816326,5
